,Sentiment,SentimentText
653,0,- &quot;......you were asleep while i gathered my things in the dark. the burns on my fingers were all that was left of the spark...&quot; - 
654,0, &quot;BBC NEWS | UK maps climate change forecasts&quot; - The picture it paints is an alarming one ( http://bit.ly/69AYs )
655,0, &quot;I'm giving up on you. I don't care how you mess up your life now.&quot;... :'(
656,0," &quot;Meteorologists Predict Chilly, Rainy Midsummer | News in Finland| yle.fi&quot; + thunder  ( http://bit.ly/15TpJC )"
662,0, (angry) mixed motions! but soo frustrated x( http://plurk.com/p/13s5mg
663,0, (mood i am in)
665,0, *hugs @ignorantsheep*
666,0, *sends you e-hugs*
667,0, *tear*
668,0," *cries* I'm so depressed, thanks to you my angel! &quot;I'm gonna find someone someday who might actually treat me well&quot;!!"
669,0,"--- *On my way to the doctors with my Duo, my ass hasn't even had breakfast yet  lol"
670,0, *sob* must be in bed!!
671,0, *wishes she was at summer jam*
672,0," , school! GrRr im not in the mood to take my make up back off then put it on again when the teachers leave!"
674,0, . Sunday is over.
676,0, .. why the jonas are bad with us !! come to paraguay
678,0, ... UghH... Anybody wanna come to my house and cook? My mom is leavin for work and aint cook me shit !... Can't trust dem hoes!!!
679,0, ....  i don't know what to do..
680,0, .... i think i lost my spanish book!! :-X
681,0, .... Life can be so complicated. I know God has a plan .... I just have to trust in him.
682,0," ......... Oh well, at least Suzumiya Haruhi no Yuuutsu is on air."
683,0, .........not really a good night guys ! buu huu
684,0, ...I did not get cast in but I will keep looking for some dance opportunities.  I need some exercise.
685,0, ...the ground around me is wet... i looked up to see if any drops fall on my face...it was drizzle all around but I am missing my drops
686,0, ..i forgot to bring my new sharpie pens to school today..booo!
687,0, ..omg...my celly is off...this hasn't happened to me in years...WTF!!! gota get my bill paid
689,0, :'( this is so horrible
690,0, :'( where ius that one person that can make me smile 
691,0, :S this tweetdeck is killing me hate it 
693,0, @ last.fm not working.
697,0,"- @alexjreid - saw that earlier, can't even comprehend what that couple were feeling. Really tragic "
701,0,- @benboychuk I hope it's not actually on here birthday that she's getting shots.  
702,0," @billbeckett's signature has 100% rubbed off my mondayeyes bracelet. At least I have plenty of autographs from him, but still. Sad day."
708,0," , Alllllan ruins my lifeeee."
711,0, . I was want to buy the sims 3 . But it sold out . Wtf . Haha..
713,0, .. just 
714,0," .. yep,i have things my way all the time. i am selfish. everything revolves around me. yep. im a bitch. great for me (Y) =|"
715,0, ... ...I don't wanna get rid of twitter  You guys are too cool...
716,0, ... i try... i try so hard... and i seem to get no credit for it.... wats the prob?
717,0,"- ... wide awake, but dont actually wanna go to school :S  xxx"
718,0, .... Dream beautiful.
719,0, .... now only have one roommate....
720,0, ..... Im givin myself 5 minutes to turn that frown upside down
721,0, ......i cant even say a word right now
722,0, .....why am i so sad??...becuz of u or becuz of the exam??.....i think..becuz of u... 
723,0, ...?                   ..frustrated?
724,0, ...and i feel a shallow breath that squeezes past the fifty pounds of stone laid in my chest.
725,0, ...just found out that a friend from my childhood has passed away... May he Rest In Peace.
726,0, ...still in the office... 
728,0, ..sniffles... since I dont get to leave this fucking house...AW GREAT the power's gone. and its getting dark.. Puurfect!
729,0, / I feel so ... ... Left out
730,0, ::sigh:: we didnt win the contest . stupid popularity contest. i had so many votes for her also.  im realy sad. i had such a good feeling
731,0, ;( noooo! why? things are so complicated if I spelt that wrong idc
732,0, ;( noooo! why? things are so complicated if I spelt thy wrong idc
735,0, @ JFK International Airport http://loopt.us/PPYZTQ.t
736,0, @ jonas brothers youtube bein suspended
737,0, @ moval court 4 a traffic ticket..I should b sleeping..aahh.
742,0, @bananarchy_atx sold out of frozen bananas today!   http://mypict.me/2QIM
743,0, @beckobviously i have no car to come to you either.
744,0, @belllareow has disappeared again 
745,0,- @billyraycyrus oi tell your daughter to lower her ticket prices we cant afford it in london  my sister cried.
746,0,"- @brooklyn_belle LOL. &quot;cat.&quot; I'm a huge fan. Also, the more i think about it, the more I think you should hold off on Sims 3 "
748,0," @cnnbrk: Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at 62."
753,0, @desiredeffect
757,0,"- @fontenot619 Hey you! @PoisonGirl10 How long will you be on? @summerblonde83 Thx! @Nic0pic0 hehehe yw ;) @sevgli Yeah, they're not! "
759,0, @HitzProductions unfortunately I'm coming from NJ the boonies...I gotta drive to the path
760,0,"- @iamfauxpas All gigs this weekend have been cancelled, so it may be temporary or shut for good. Still trying to find out. BOO. "
763,0, @isak is mad at me. #fail
765,0, @jessdelight I just played ur joint two songs ago. Everyone in studio was feeling it!
766,0,- @jonswerens I can't get excited about Conan. 
770,0, @lisad stopped talking to me. I should stalk her. ^^
771,0,"- @littlecharva - you'll be pleased to know I did not have a nice night's sleep, even in a comfy bed ;) even a sleeping bag would be same "
773,0, @lushone toolio has court on the 24th...
774,0," @Mgapmp When you meet @johncmayer tonight, please tell him my story. How Laker Fans made me miss his show!"
776,0,- @minxlj hope you get better soon 
777,0, @misterdjin i just saw...
778,0, @Mizz_Bliz I slept late too. I wonder y u did...Mhmm. I'm not as hype as u think to leave the country for 2 weeks &amp; 3 days.
779,0, @MIZZWALKER which one???
780,0, @moogyboobles AHHHHHH - bloody Five. Why did they give away House (and me the Sky subscription)?
781,0, @Mp3Jackson Is Upset With Me Lol
783,0, @Nambu sending my tweets from wrong account although selected the right one.
786,0, bleh... I feel like QQing now. 
788,0, Boo to that 
791,0, boring nite...damn I guess I better get use to this
792,0, boro let me down. It's getting very tight.
796,0, bummed to be missing bb Kris's comcast chat. Stupid responsibilities.
797,0," burnt tongue, hot chocolate has a downside"
798,0, but eatting popcorn so its getting better
799,0, but I don't want a boyfriend for the summer.
800,0," but I love you, Aaron."
801,0," but not HIM! He's just a brown nose, telling her she's super-duper beautyful and then he just said a day before: sorry someone died!"
803,0, can first see MTV Movie Awards on Thursday!! how sad!!&lt;3&lt;3 but am looking forward to Thursday!! jubii!!
804,0, Can I join you?  {*_*}  KarenWild
805,0, canon powershot s400 you had served me very well. i am sorry that i left u in that car for hottest 3 days... i mourn your loss
806,0," cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu"
807,0," can't get motivated, it might b the sunday crying club for me!!"
808,0, cant get up to auckland to watch jb 3d movie. im soo gutterd. suppose i have to wait till the dvd release..
809,0, Can't log into my computer at work.  ack!  Got lots to do. IT guru out today. can anyone help me?
810,0, can't make any labels til my computer is fixed..can't fix my computer until I make some money..can't make money unless I sell soap grrrr
811,0, can't sleep -_- this sucks eggs and bacon! I'm suppose to get up early to
812,0," can't sleep, so damn miserable! I'm sooooo itchy please help, I can't sleep, I'm going to cry! :'("
815,0, Carrie has a bad eye infection...just waiting for hear from the vets to see if they found anything 
816,0, cba i'm revising my french oral fuck it
823,0, cnt even use a single Twitter App!!!!!
824,0," cold, despite the heater. weirdly though, it's not actually cold today!"
825,0, come on bitchesss #barakatday #barakatday #barakatday #barakatday
826,0, come party
829,0, computer is being very tempermental at the moment....
833,0, could this night be any worse?
834,0, couldn't find it
835,0, cramps. Drugs--good.
836,0, crap day tat will get craper
837,0, credit card bill. ow my wallet.
838,0,"-- dad came back &amp;asked us to go to anyer till thu! While him, gonna go back &amp;forth from banten to anyer, for us. Poor him "
839,0, dads got to turn the power off  caio
840,0, dammit... No more sleep for me.. And on my day off to.. :-/
841,0," damn gettin it from someone right now, damn i guess im not sleeping tonite with these texts.. "
842,0, damn u still haven't been to sleep? and just look them up...i think it was Royalty Beats and City Council
843,0, damn! didnt make on time and the border was closed! drove hr. to toher side of state to make it ti Mexico!.sniff! sniff! tired!
844,0," Damn, lost three followers... I was getting so close to fifty.. Help me out?"
845,0, damn. There has to be something wrong. And its not youu
846,0, Dan won't have off for my birthday.
847,0," darn you city, I just want to leave!"
849,0, definately bedtime
850,0, definately just missed my train. smh. fuck!
851,0, depressing day ? http://blip.fm/~6tfp6
852,0," devstateddd, my silly iphone deleted all my jailbreak stuff  thats 25 apps !"
853,0, did not get to go see UP!! Oh well ended up going to dinner with Blase and Bridget!
854,0, didn't get much sleep again cos of the flippin neighbours! Grr time to work again! 
855,0," Didn't get to do some car scheming tonight. sad. but i did get to mosh while looking like a complete bogan, WOOTS!"
856,0, didn't go out last night I fell asleep .... I Suck (not literally)
858,0, didn't think Netball was on coz it was raining when I got there ... Now no one can take me  Manee is going to b annoyed :|
859,0, Didn't win the twitter contest. BOO
860,0, Dinara lost again in Roland Garros. Why the Safins have to do it hard?
863,0, dissapointed.
864,0, does anybody know the statistics homework *not that I have started* nobody is answering my emails about business studies...
865,0, doesn't know what to get fir a tattoo
866,0, dont feel good ptosis ;)
868,0,- don't ignore the smell of sizzling skin when you're sitting in the sun! 
869,0, dont know whats wrong with me
870,0, Don't like ending the night arguing with the huz in SMF over stupid home improvement crap.
871,0, don't wanna go to work
873,0, @DemonicTurtle - You guys have fun last night? I hope you got my text... Pub quizzage tomorrow?
875,0," @electrograffiti I know but I'll miss having someone to bitch about Brussels trams, metro, bad customer service, lack of quorn.. etc."
876,0, @ELYSIANFIELDZ=CLASS @ELYSIANFIELDZAJ=NO ANSWER @RON_NO4LYFE=WORK @_ETJ= ON THE ROAD @PLUSISAPLUS=N NOLA IM HUNGRY WITH NO1 2 EAT WITH!
879,0,- @flopearedmule  Guess that's the end of my love affair with emusic.
882,0, @I_am_delo
883,0, @iggigg too busy to see me in London this evening. What is a boy to do?
884,0, @JeffersonReid is never on Twitter anymore 
888,0, @joseke Trent Reznor quits Twitter - http://migre.me/281e (via @trabalhosujo)
889,0,- @Kerry350 would love to meet up with yourself and @angeloys but I've made plans already  we'll get another opportunity again soon!
892,0, @LAFD*UPDATE: SB 110 Fwy x 8th St* Correction: Dead female now '16 y/o'; LAFD complete; CHP &amp; Coroner to handle; NFD - Brian Humphrey###
893,0, @lazoug KStew and MA still together http://bit.ly/cdrcw happy or not?? Lol Im happy if Kristen is happy
894,0,- @libraritarian59 Oh no! @donutspy isn't a good link! 
895,0,"- @littlecharva - if the front wasn't black on both, I would have got the white one. As it is, the black looks sleek &amp; the white doesn't "
896,0,"- @littlecharva - the full voice control is making me want iPhone 3GS, but 02 will charge me a fortune as my 3G contract not up til April "
897,0, @MaMii_THiCKNESS don't do dat. jst tell em 2 suck ur dyck! that always makes me feel better
899,0, @monique4ever is messing with my mind.
902,0, @ohhushaubrey it makes me wanna cry
